[32m[2025-10-24T22:01:05.911Z]  INFO: Requesting https://sparql.rhea-db.org/sparql { headers: { accept: 'application/n-quads,application/trig;q=0.95,application/ld+json;q=0.9,application/n-triples;q=0.8,text/turtle;q=0.6,application/rdf+xml;q=0.5,text/n3;q=0.35,application/xml;q=0.3,image/svg+xml;q=0.3,text/xml;q=0.3,text/html;q=0.2,application/xhtml+xml;q=0.18,application/json;q=0.135,text/shaclc;q=0.1,text/shaclc-ext;q=0.05', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: undefined, actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:01:08.807Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'rhea', 'var0', 'var1', 'compound', 'chebi', 'inchiKey', 'smiles' ], [ 'var3', 'rhea', 'uniprot', 'var2', 'mnemonic' ] ], costs: { 'inner-bind': 6.567809341014484e+84, 'inner-hash-def': 1.780672229033892e+79, 'inner-hash-undef': 2.2258402862923647e+79, 'inner-symmetric-hash': 2.448424314921601e+79, 'inner-nested-loop': 4.841318413101168e+90 }, coefficients: { 'inner-bind': { iterations: 6.567809341014484e+83, persistedItems: 0, blockingItems: 0, requestTime: 107 }, 'inner-hash-def': { iterations: 1.780672229033892e+78, persistedItems: 217505202099, blockingItems: 217505202099, requestTime: 107 }, 'inner-hash-undef': { iterations: 2.2258402862923648e+78, persistedItems: 217505202099, blockingItems: 217505202099, requestTime: 107 }, 'inner-symmetric-hash': { iterations: 2.2258402862923648e+78, persistedItems: 2.2258402862923648e+78, blockingItems: 0, requestTime: 107 }, 'inner-nested-loop': { iterations: 4.841318413101168e+89, persistedItems: 0, blockingItems: 0, requestTime: 107 } } }
[0m[90m[2025-10-24T22:01:08.810Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/', requestInterval: 226, currentDelay: 443, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[32m[2025-10-24T22:01:09.027Z]  INFO: Requesting https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:09.255Z]  INFO: Requesting https://sparql.uniprot.org/sparql/ { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'content-length': '529', 'content-type': 'application/x-www-form-urlencoded', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'POST', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:09.504Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:17.413Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Frhea%20%3Fvar0%20WHERE%20%7B%20%3Frhea%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2Fside%3E%20%3Fvar0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:01:17.413Z]  INFO: Requesting https://sparql.uniprot.org/sparql/?query=SELECT%20%3Frhea%20%3Fvar0%20WHERE%20%7B%20%3Frhea%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2Fside%3E%20%3Fvar0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:01:17.500Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598984640.0005, 'inner-hash-undef': 5002619825984, 'inner-symmetric-hash': 4785114634392, 'inner-nested-loop': 4.7308516523307556e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008336537.60004, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010420672, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010420672, persistedItems: 435010420672, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851652330756e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.501Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598965632, 'inner-hash-undef': 5002619803520, 'inner-symmetric-hash': 4785114615384, 'inner-nested-loop': 4.7308516147458545e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008335155.2, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010418944, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010418944, persistedItems: 435010418944, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.7308516147458545e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.502Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598984640.0005, 'inner-hash-undef': 5002619825984, 'inner-symmetric-hash': 4785114634392, 'inner-nested-loop': 4.7308516523307556e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008336537.60004, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010420672, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010420672, persistedItems: 435010420672, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851652330756e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.503Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598965632, 'inner-hash-undef': 5002619803520, 'inner-symmetric-hash': 4785114615384, 'inner-nested-loop': 4.7308516147458545e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008335155.2, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010418944, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010418944, persistedItems: 435010418944, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.7308516147458545e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.504Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598984640.0005, 'inner-hash-undef': 5002619825984, 'inner-symmetric-hash': 4785114634392, 'inner-nested-loop': 4.7308516523307556e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008336537.60004, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010420672, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010420672, persistedItems: 435010420672, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851652330756e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.505Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598965632, 'inner-hash-undef': 5002619803520, 'inner-symmetric-hash': 4785114615384, 'inner-nested-loop': 4.7308516147458545e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008335155.2, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010418944, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010418944, persistedItems: 435010418944, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.7308516147458545e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.507Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598984640.0005, 'inner-hash-undef': 5002619825984, 'inner-symmetric-hash': 4785114634392, 'inner-nested-loop': 4.7308516523307556e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008336537.60004, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010420672, persistedItems: 217505204088, blockingItems: 217505204088, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010420672, persistedItems: 435010420672, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851652330756e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.508Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'compound', 'b0' ], [ 'b0', 'chebi' ] ], costs: { 'inner-hash-def': 4132598965632, 'inner-hash-undef': 5002619803520, 'inner-symmetric-hash': 4785114615384, 'inner-nested-loop': 4.7308516147458545e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008335155.2, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010418944, persistedItems: 217505202360, blockingItems: 217505202360, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010418944, persistedItems: 435010418944, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.7308516147458545e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:01:17.515Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 170, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.515Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 2183, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.515Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 442, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.515Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 4468, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 713, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 6752, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 985, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 9037, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 1257, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 11322, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 1529, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 13607, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.516Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 1801, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.518Z]  DEBUG: Determined physical join operator 'inner-bind' { entries: 5, variables: [ [ 'var1', 'compound' ], [ 'var1' ], [ 'chebi', 'inchiKey' ], [ 'chebi', 'smiles' ], [ 'compound', 'chebi' ] ], costs: { 'inner-bind': 1.397227281487214e+30, 'inner-multi-smallest': 1.5303514947918769e+69 }, coefficients: { 'inner-bind': { iterations: 1.3972272814872108e+29, persistedItems: 0, blockingItems: 0, requestTime: 304507282940350 }, 'inner-multi-smallest': { iterations: 1.5303514947918768e+68, persistedItems: 0, blockingItems: 0, requestTime: 1750 } } }
[0m[90m[2025-10-24T22:01:17.519Z]  DEBUG: Determined physical join operator 'inner-bind' { entries: 5, variables: [ [ 'var1', 'compound' ], [ 'var1' ], [ 'chebi', 'inchiKey' ], [ 'chebi', 'smiles' ], [ 'compound', 'chebi' ] ], costs: { 'inner-bind': 1.397227281487214e+30, 'inner-multi-smallest': 1.5303514947918769e+69 }, coefficients: { 'inner-bind': { iterations: 1.3972272814872108e+29, persistedItems: 0, blockingItems: 0, requestTime: 304507282940350 }, 'inner-multi-smallest': { iterations: 1.5303514947918768e+68, persistedItems: 0, blockingItems: 0, requestTime: 1750 } } }
[0m[90m[2025-10-24T22:01:17.519Z]  DEBUG: Determined physical join operator 'inner-bind' { entries: 5, variables: [ [ 'var1', 'compound' ], [ 'var1' ], [ 'chebi', 'inchiKey' ], [ 'chebi', 'smiles' ], [ 'compound', 'chebi' ] ], costs: { 'inner-bind': 1.397227281487214e+30, 'inner-multi-smallest': 1.5303514947918769e+69 }, coefficients: { 'inner-bind': { iterations: 1.3972272814872108e+29, persistedItems: 0, blockingItems: 0, requestTime: 304507282940350 }, 'inner-multi-smallest': { iterations: 1.5303514947918768e+68, persistedItems: 0, blockingItems: 0, requestTime: 1750 } } }
[0m[90m[2025-10-24T22:01:17.520Z]  DEBUG: Determined physical join operator 'inner-bind' { entries: 5, variables: [ [ 'var1', 'compound' ], [ 'var1' ], [ 'chebi', 'inchiKey' ], [ 'chebi', 'smiles' ], [ 'compound', 'chebi' ] ], costs: { 'inner-bind': 1.397227281487214e+30, 'inner-multi-smallest': 1.5303514947918769e+69 }, coefficients: { 'inner-bind': { iterations: 1.3972272814872108e+29, persistedItems: 0, blockingItems: 0, requestTime: 304507282940350 }, 'inner-multi-smallest': { iterations: 1.5303514947918768e+68, persistedItems: 0, blockingItems: 0, requestTime: 1750 } } }
[0m[90m[2025-10-24T22:01:17.521Z]  DEBUG: First entry for Bind Join:  { entry: { type: 'union', input: [ Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10000_R' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } }, Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10000_R' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } } ] }, cardinality: { type: 'estimate', value: 217505202100 }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind' }
[0m[90m[2025-10-24T22:01:17.523Z]  DEBUG: First entry for Bind Join:  { entry: { type: 'union', input: [ Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10008_L' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } }, Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10008_L' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } } ] }, cardinality: { type: 'estimate', value: 217505202100 }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind' }
[0m[90m[2025-10-24T22:01:17.524Z]  DEBUG: First entry for Bind Join:  { entry: { type: 'union', input: [ Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10008_R' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } }, Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10008_R' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } } ] }, cardinality: { type: 'estimate', value: 217505202100 }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind' }
[0m[90m[2025-10-24T22:01:17.526Z]  DEBUG: First entry for Bind Join:  { entry: { type: 'union', input: [ Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10000_L' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } }, Quad { termType: 'Quad', value: '', subject: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/10000_L' }, predicate: NamedNode { termType: 'NamedNode', value: 'http://rdf.rhea-db.org/contains' }, object: Variable { termType: 'Variable', value: 'var1' }, graph: DefaultGraph { termType: 'DefaultGraph', value: '' }, type: 'pattern', metadata: { scopedSource: [Object] } } ] }, cardinality: { type: 'estimate', value: 217505202100 }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind' }
[0m[90m[2025-10-24T22:01:17.532Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 15876, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.532Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 272, currentDelay: 2057, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:01:17.532Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fcompound%20%3Fb0%20WHERE%20%7B%20%3Fcompound%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 2285, currentDelay: 18161, actor: 'urn:comunica:default:http/actors#limit-rate' }
